id,node,node.type,node.label,pln
g07676,LHX5,1,GENE,General
g07677,LHX6,1,GENE,General
g07678,LHX8,1,GENE,General
g07679,LHX9,1,GENE,General
g07680,LIAS,1,GENE,General
g07681,LIF,1,GENE,General
g07682,LIFR,1,GENE,General
g07683,LIG1,1,GENE,General
g07684,LIG3,1,GENE,General
g07685,LIG4,1,GENE,General
g07686,LILRA1,1,GENE,General
g07687,LILRA2,1,GENE,General
g07688,LILRA4,1,GENE,General
g07689,LILRA5,1,GENE,General
g07690,LILRA6,1,GENE,General
g07691,LILRB1,1,GENE,General
g07692,LILRB2,1,GENE,General
g07693,LILRB3,1,GENE,General
g07694,LILRB4,1,GENE,General
g07695,LILRB5,1,GENE,General
g07696,LIM2,1,GENE,General
g07697,LIMA1,1,GENE,General
g07698,LIMCH1,1,GENE,General
g07699,LIMD1,1,GENE,General
g07700,LIMD2,1,GENE,General
g07701,LIME1,1,GENE,General
g07702,LIMK1,1,GENE,General
g07703,LIMK2,1,GENE,General
g07704,LIMS1,1,GENE,General
g07705,LIMS2,1,GENE,General
g07706,LIN28A,1,GENE,General
g07707,LIN28B,1,GENE,General
g07708,LIN37,1,GENE,General
g07709,LIN52,1,GENE,General
g07710,LIN54,1,GENE,General
g07711,LIN7A,1,GENE,General
g07712,LIN7B,1,GENE,General
g07713,LIN7C,1,GENE,General
g07714,LIN9,1,GENE,General
g07715,LINGO1,1,GENE,General
g07716,LINGO2,1,GENE,General
g07717,LINGO3,1,GENE,General
g07718,LINGO4,1,GENE,General
g07719,LIPA,1,GENE,General
g07720,LIPC,1,GENE,General
g07721,LIPE,1,GENE,General
g07722,LIPF,1,GENE,General
g07723,LIPG,1,GENE,General
g07724,LIPH,1,GENE,General
g07725,LIPI,1,GENE,General
g07726,LIPJ,1,GENE,General
g07727,LIPK,1,GENE,General
g07728,LIPM,1,GENE,General
g07729,LIPN,1,GENE,General
g07730,LIPT1,1,GENE,General
g07731,LIPT2,1,GENE,General
g07732,LITAF,1,GENE,General
g07733,LIX1,1,GENE,General
g07734,LKAAEAR1,1,GENE,General
g07735,LLGL1,1,GENE,General
g07736,LLGL2,1,GENE,General
g07737,LLPH,1,GENE,General
g07738,LMAN1,1,GENE,General
g07739,LMAN1L,1,GENE,General
g07740,LMAN2,1,GENE,General
g07741,LMAN2L,1,GENE,General
g07742,LMBR1,1,GENE,General
g07743,LMBR1L,1,GENE,General
g07744,LMBRD1,1,GENE,General
g07745,LMBRD2,1,GENE,General
g07746,LMCD1,1,GENE,General
g07747,LMF1,1,GENE,General
g07748,LMF2,1,GENE,General
g07749,LMLN,1,GENE,General
g07750,LMNA,1,GENE,General
g07751,LMNB1,1,GENE,General
g07752,LMNB2,1,GENE,General
g07753,LMNTD1,1,GENE,General
g07754,LMNTD2,1,GENE,General
g07755,LMO1,1,GENE,General
g07756,LMO2,1,GENE,General
g07757,LMO3,1,GENE,General
g07758,LMO4,1,GENE,General
g07759,LMO7,1,GENE,General
g07760,LMO7DN,1,GENE,General
g07761,LMOD1,1,GENE,General
g07762,LMOD2,1,GENE,General
g07763,LMOD3,1,GENE,General
g07764,LMTK2,1,GENE,General
g07765,LMTK3,1,GENE,General
g07766,LMX1A,1,GENE,General
g07767,LMX1B,1,GENE,General
g07768,LNP1,1,GENE,General
g07769,LNPEP,1,GENE,General
g07770,LNX1,1,GENE,General
g07771,LNX2,1,GENE,General
g07772,LONP1,1,GENE,General
g07773,LONP2,1,GENE,General
g07774,LONRF1,1,GENE,General
g07775,LONRF2,1,GENE,General
g07776,LOR,1,GENE,General
g07777,LOX,1,GENE,General
g07778,LOXHD1,1,GENE,General
g07779,LOXL1,1,GENE,General
g07780,LOXL2,1,GENE,General
g07781,LOXL3,1,GENE,General
g07782,LOXL4,1,GENE,General
g07783,LPA,1,GENE,General
g07784,LPAR1,1,GENE,General
g07785,LPAR2,1,GENE,General
g07786,LPAR3,1,GENE,General
g07787,LPAR5,1,GENE,General
g07788,LPAR6,1,GENE,General
g07789,LPCAT1,1,GENE,General
g07790,LPCAT2,1,GENE,General
g07791,LPCAT3,1,GENE,General
g07792,LPCAT4,1,GENE,General
g07793,LPGAT1,1,GENE,General
g07794,LPIN1,1,GENE,General
g07795,LPIN2,1,GENE,General
g07796,LPIN3,1,GENE,General
g07797,LPL,1,GENE,General
g07798,LPO,1,GENE,General
g07799,LPP,1,GENE,General
g07800,LPXN,1,GENE,General
g07801,LRAT,1,GENE,General
g07802,LRBA,1,GENE,General
g07803,LRCH1,1,GENE,General
g07804,LRCH3,1,GENE,General
g07805,LRCH4,1,GENE,General
g07806,LRFN1,1,GENE,General
g07807,LRFN2,1,GENE,General
g07808,LRFN3,1,GENE,General
g07809,LRFN4,1,GENE,General
g07810,LRFN5,1,GENE,General
g07811,LRG1,1,GENE,General
g07812,LRGUK,1,GENE,General
g07813,LRIF1,1,GENE,General
g07814,LRIG1,1,GENE,General
g07815,LRIG2,1,GENE,General
g07816,LRIG3,1,GENE,General
g07817,LRIT1,1,GENE,General
g07818,LRIT2,1,GENE,General
g07819,LRIT3,1,GENE,General
g07820,LRMP,1,GENE,General
g07821,LRP1,1,GENE,General
g07822,LRP10,1,GENE,General
g07823,LRP11,1,GENE,General
g07824,LRP12,1,GENE,General
g07825,LRP1B,1,GENE,General
g07826,LRP2,1,GENE,General
g07827,LRP2BP,1,GENE,General
g07828,LRP3,1,GENE,General
g07829,LRP4,1,GENE,General
g07830,LRP5,1,GENE,General
g07831,LRP5L,1,GENE,General
g07832,LRP6,1,GENE,General
g07833,LRP8,1,GENE,General
g07834,LRPAP1,1,GENE,General
g07835,LRPPRC,1,GENE,General
g07836,LRR1,1,GENE,General
g07837,LRRC1,1,GENE,General
g07838,LRRC10,1,GENE,General
g07839,LRRC10B,1,GENE,General
g07840,LRRC14,1,GENE,General
g07841,LRRC14B,1,GENE,General
g07842,LRRC15,1,GENE,General
g07843,LRRC17,1,GENE,General
g07844,LRRC18,1,GENE,General
g07845,LRRC19,1,GENE,General
g07846,LRRC2,1,GENE,General
g07847,LRRC20,1,GENE,General
g07848,LRRC23,1,GENE,General
g07849,LRRC24,1,GENE,General
g07850,LRRC25,1,GENE,General
g07851,LRRC26,1,GENE,General
g07852,LRRC27,1,GENE,General
g07853,LRRC28,1,GENE,General
g07854,LRRC29,1,GENE,General
g07855,LRRC3,1,GENE,General
g07856,LRRC30,1,GENE,General
g07857,LRRC31,1,GENE,General
g07858,LRRC32,1,GENE,General
g07859,LRRC34,1,GENE,General
g07860,LRRC36,1,GENE,General
g07861,LRRC37A,1,GENE,General
g07862,LRRC37A2,1,GENE,General
g07863,LRRC37A3,1,GENE,General
g07864,LRRC37B,1,GENE,General
g07865,LRRC38,1,GENE,General
g07866,LRRC39,1,GENE,General
g07867,LRRC3B,1,GENE,General
g07868,LRRC3C,1,GENE,General
g07869,LRRC4,1,GENE,General
g07870,LRRC40,1,GENE,General
g07871,LRRC41,1,GENE,General
g07872,LRRC42,1,GENE,General
g07873,LRRC43,1,GENE,General
g07874,LRRC45,1,GENE,General
g07875,LRRC46,1,GENE,General
g07876,LRRC47,1,GENE,General
g07877,LRRC49,1,GENE,General
g07878,LRRC4B,1,GENE,General
g07879,LRRC4C,1,GENE,General
g07880,LRRC52,1,GENE,General
g07881,LRRC55,1,GENE,General
g07882,LRRC56,1,GENE,General
g07883,LRRC57,1,GENE,General
g07884,LRRC58,1,GENE,General
g07885,LRRC59,1,GENE,General
g07886,LRRC6,1,GENE,General
g07887,LRRC61,1,GENE,General
g07888,LRRC63,1,GENE,General
g07889,LRRC66,1,GENE,General
g07890,LRRC69,1,GENE,General
g07891,LRRC7,1,GENE,General
g07892,LRRC70,1,GENE,General
g07893,LRRC71,1,GENE,General
g07894,LRRC72,1,GENE,General
g07895,LRRC73,1,GENE,General
g07896,LRRC74A,1,GENE,General
g07897,LRRC75A,1,GENE,General
g07898,LRRC75B,1,GENE,General
g07899,LRRC8A,1,GENE,General
g07900,LRRC8B,1,GENE,General
g07901,LRRC8C,1,GENE,General
g07902,LRRC8D,1,GENE,General
g07903,LRRC8E,1,GENE,General
g07904,LRRCC1,1,GENE,General
g07905,LRRD1,1,GENE,General
g07906,LRRFIP1,1,GENE,General
g07907,LRRFIP2,1,GENE,General
g07908,LRRIQ1,1,GENE,General
g07909,LRRIQ3,1,GENE,General
g07910,LRRIQ4,1,GENE,General
g07911,LRRK1,1,GENE,General
g07912,LRRK2,1,GENE,General
g07913,LRRN1,1,GENE,General
g07914,LRRN2,1,GENE,General
g07915,LRRN3,1,GENE,General
g07916,LRRN4,1,GENE,General
g07917,LRRN4CL,1,GENE,General
g07918,LRRTM1,1,GENE,General
g07919,LRRTM2,1,GENE,General
g07920,LRRTM3,1,GENE,General
g07921,LRRTM4,1,GENE,General
g07922,LRSAM1,1,GENE,General
g07923,LRTM1,1,GENE,General
g07924,LRTM2,1,GENE,General
g07925,LRTOMT,1,GENE,General
g07926,LRWD1,1,GENE,General
g07927,LSAMP,1,GENE,General
g07928,LSG1,1,GENE,General
g07929,LSM1,1,GENE,General
g07930,LSM10,1,GENE,General
g07931,LSM11,1,GENE,General
g07932,LSM12,1,GENE,General
g07933,LSM14A,1,GENE,General
g07934,LSM14B,1,GENE,General
g07935,LSM2,1,GENE,General
g07936,LSM3,1,GENE,General
g07937,LSM5,1,GENE,General
g07938,LSM6,1,GENE,General
g07939,LSM7,1,GENE,General
g07940,LSM8,1,GENE,General
g07941,LSMEM1,1,GENE,General
g07942,LSMEM2,1,GENE,General
g07943,LSP1,1,GENE,General
g07944,LSR,1,GENE,General
g07945,LSS,1,GENE,General
g07946,LST1,1,GENE,General
g07947,LTA,1,GENE,General
g07948,LTA4H,1,GENE,General
g07949,LTB,1,GENE,General
g07950,LTB4R,1,GENE,General
g07951,LTB4R2,1,GENE,General
g07952,LTBP1,1,GENE,General
g07953,LTBP2,1,GENE,General
g07954,LTBP3,1,GENE,General
g07955,LTBP4,1,GENE,General
g07956,LTC4S,1,GENE,General
g07957,LTF,1,GENE,General
g07958,LTK,1,GENE,General
g07959,LTN1,1,GENE,General
g07960,LTV1,1,GENE,General
g07961,LUC7L,1,GENE,General
g07962,LUC7L2,1,GENE,General
g07963,LUC7L3,1,GENE,General
g07964,LUM,1,GENE,General
g07965,LURAP1,1,GENE,General
g07966,LURAP1L,1,GENE,General
g07967,LUZP1,1,GENE,General
g07968,LUZP2,1,GENE,General
g07969,LVRN,1,GENE,General
g07970,LXN,1,GENE,General
g07971,LY6D,1,GENE,General
g07972,LY6E,1,GENE,General
g07973,LY6G5B,1,GENE,General
g07974,LY6G5C,1,GENE,General
g07975,LY6G6C,1,GENE,General
g07976,LY6G6F,1,GENE,General
g07977,LY6H,1,GENE,General
g07978,LY6K,1,GENE,General
g07979,LY75,1,GENE,General
g07980,LY75-CD302,1,GENE,General
g07981,LY86,1,GENE,General
g07982,LY9,1,GENE,General
g07983,LY96,1,GENE,General
g07984,LYAR,1,GENE,General
g07985,LYG1,1,GENE,General
g07986,LYG2,1,GENE,General
g07987,LYL1,1,GENE,General
g07988,LYN,1,GENE,General
g07989,LYNX1,1,GENE,General
g07990,LYPD1,1,GENE,General
g07991,LYPD2,1,GENE,General
g07992,LYPD3,1,GENE,General
g07993,LYPD5,1,GENE,General
g07994,LYPD6,1,GENE,General
g07995,LYPD6B,1,GENE,General
g07996,LYPLA1,1,GENE,General
g07997,LYPLA2,1,GENE,General
g07998,LYPLAL1,1,GENE,General
g07999,LYRM1,1,GENE,General
g08000,LYRM2,1,GENE,General
g08001,LYRM4,1,GENE,General
g08002,LYRM7,1,GENE,General
g08003,LYRM9,1,GENE,General
g08004,LYSMD1,1,GENE,General
g08005,LYSMD2,1,GENE,General
g08006,LYSMD3,1,GENE,General
g08007,LYSMD4,1,GENE,General
g08008,LYST,1,GENE,General
g08009,LYVE1,1,GENE,General
g08010,LYZ,1,GENE,General
g08011,LYZL1,1,GENE,General
g08012,LYZL2,1,GENE,General
g08013,LYZL4,1,GENE,General
g08014,LZIC,1,GENE,General
g08015,LZTFL1,1,GENE,General
g08016,LZTR1,1,GENE,General
g08017,LZTS1,1,GENE,General
g08018,LZTS2,1,GENE,General
g08019,LZTS3,1,GENE,General
g08020,M1AP,1,GENE,General
g08021,M6PR,1,GENE,General
g08022,MAATS1,1,GENE,General
g08023,MAB21L1,1,GENE,General
g08024,MAB21L2,1,GENE,General
g08025,MAB21L3,1,GENE,General
g08026,MACC1,1,GENE,General
g08027,MACF1,1,GENE,General
g08028,MACROD1,1,GENE,General
g08029,MACROD2,1,GENE,General
g08030,MAD1L1,1,GENE,General
g08031,MAD2L1,1,GENE,General
g08032,MAD2L1BP,1,GENE,General
g08033,MAD2L2,1,GENE,General
g08034,MADCAM1,1,GENE,General
g08035,MADD,1,GENE,General
g08036,MAEA,1,GENE,General
g08037,MAEL,1,GENE,General
g08038,MAF,1,GENE,General
g08039,MAF1,1,GENE,General
g08040,MAFA,1,GENE,General
g08041,MAFB,1,GENE,General
g08042,MAFF,1,GENE,General
g08043,MAFG,1,GENE,General
g08044,MAFK,1,GENE,General
g08045,MAG,1,GENE,General
g08046,MAGEF1,1,GENE,General
g08047,MAGEL2,1,GENE,General
g08048,MAGI1,1,GENE,General
g08049,MAGI2,1,GENE,General
g08050,MAGI3,1,GENE,General
g08051,MAGOH,1,GENE,General
g08052,MAGOHB,1,GENE,General
g08053,MAK,1,GENE,General
g08054,MAK16,1,GENE,General
g08055,MAL,1,GENE,General
g08056,MAL2,1,GENE,General
g08057,MALL,1,GENE,General
g08058,MALRD1,1,GENE,General
g08059,MALSU1,1,GENE,General
g08060,MALT1,1,GENE,General
g08061,MAMDC2,1,GENE,General
g08062,MAMDC4,1,GENE,General
g08063,MAML1,1,GENE,General
g08064,MAML2,1,GENE,General
g08065,MAML3,1,GENE,General
g08066,MAMSTR,1,GENE,General
g08067,MAN1A1,1,GENE,General
g08068,MAN1A2,1,GENE,General
g08069,MAN1B1,1,GENE,General
g08070,MAN1C1,1,GENE,General
g08071,MAN2A1,1,GENE,General
g08072,MAN2A2,1,GENE,General
g08073,MAN2B1,1,GENE,General
g08074,MAN2B2,1,GENE,General
g08075,MAN2C1,1,GENE,General
g08076,MANBA,1,GENE,General
g08077,MANBAL,1,GENE,General
g08078,MANEA,1,GENE,General
g08079,MANEAL,1,GENE,General
g08080,MANF,1,GENE,General
g08081,MANSC1,1,GENE,General
g08082,MANSC4,1,GENE,General
g08083,MAP10,1,GENE,General
g08084,MAP1A,1,GENE,General
g08085,MAP1B,1,GENE,General
g08086,MAP1LC3A,1,GENE,General
g08087,MAP1LC3B,1,GENE,General
g08088,MAP1LC3C,1,GENE,General
g08089,MAP1S,1,GENE,General
g08090,MAP2,1,GENE,General
g08091,MAP2K1,1,GENE,General
g08092,MAP2K2,1,GENE,General
g08093,MAP2K3,1,GENE,General
g08094,MAP2K4,1,GENE,General
g08095,MAP2K5,1,GENE,General
g08096,MAP2K6,1,GENE,General
g08097,MAP2K7,1,GENE,General
g08098,MAP3K1,1,GENE,General
g08099,MAP3K10,1,GENE,General
g08100,MAP3K11,1,GENE,General
g08101,MAP3K12,1,GENE,General
g08102,MAP3K13,1,GENE,General
g08103,MAP3K19,1,GENE,General
g08104,MAP3K2,1,GENE,General
g08105,MAP3K3,1,GENE,General
g08106,MAP3K4,1,GENE,General
g08107,MAP3K5,1,GENE,General
g08108,MAP3K6,1,GENE,General
g08109,MAP3K7,1,GENE,General
g08110,MAP3K7CL,1,GENE,General
g08111,MAP3K8,1,GENE,General
g08112,MAP3K9,1,GENE,General
g08113,MAP4,1,GENE,General
g08114,MAP4K1,1,GENE,General
g08115,MAP4K2,1,GENE,General
g08116,MAP4K3,1,GENE,General
g08117,MAP4K4,1,GENE,General
g08118,MAP4K5,1,GENE,General
g08119,MAP6,1,GENE,General
g08120,MAP6D1,1,GENE,General
g08121,MAP7,1,GENE,General
g08122,MAP7D1,1,GENE,General
g08123,MAP9,1,GENE,General
g08124,MAPK1,1,GENE,General
g08125,MAPK10,1,GENE,General
g08126,MAPK11,1,GENE,General
g08127,MAPK12,1,GENE,General
g08128,MAPK13,1,GENE,General
g08129,MAPK14,1,GENE,General
g08130,MAPK15,1,GENE,General
g08131,MAPK1IP1L,1,GENE,General
g08132,MAPK3,1,GENE,General
g08133,MAPK4,1,GENE,General
g08134,MAPK6,1,GENE,General
g08135,MAPK7,1,GENE,General
g08136,MAPK8,1,GENE,General
g08137,MAPK8IP1,1,GENE,General
g08138,MAPK8IP2,1,GENE,General
g08139,MAPK8IP3,1,GENE,General
g08140,MAPK9,1,GENE,General
g08141,MAPKAP1,1,GENE,General
g08142,MAPKAPK2,1,GENE,General
g08143,MAPKAPK3,1,GENE,General
g08144,MAPKAPK5,1,GENE,General
g08145,MAPKBP1,1,GENE,General
g08146,MAPRE1,1,GENE,General
g08147,MAPRE2,1,GENE,General
g08148,MAPRE3,1,GENE,General
g08149,MAPT,1,GENE,General
g08150,MARC1,1,GENE,General
g08151,MARC2,1,GENE,General
g08152,MARCH1,1,GENE,General
g08153,MARCH10,1,GENE,General
g08154,MARCH11,1,GENE,General
g08155,MARCH2,1,GENE,General
g08156,MARCH3,1,GENE,General
g08157,MARCH4,1,GENE,General
g08158,MARCH5,1,GENE,General
g08159,MARCH6,1,GENE,General
g08160,MARCH7,1,GENE,General
g08161,MARCH8,1,GENE,General
g08162,MARCH9,1,GENE,General
g08163,MARCKSL1,1,GENE,General
g08164,MARCO,1,GENE,General
g08165,MARK1,1,GENE,General
g08166,MARK2,1,GENE,General
g08167,MARK3,1,GENE,General
g08168,MARK4,1,GENE,General
g08169,MARS,1,GENE,General
g08170,MARS2,1,GENE,General
g08171,MARVELD1,1,GENE,General
g08172,MARVELD2,1,GENE,General
g08173,MARVELD3,1,GENE,General
g08174,MAS1,1,GENE,General
g08175,MAS1L,1,GENE,General
g08176,MASP1,1,GENE,General
g08177,MASP2,1,GENE,General
g08178,MAST1,1,GENE,General
g08179,MAST2,1,GENE,General
g08180,MAST3,1,GENE,General
g08181,MAST4,1,GENE,General
g08182,MASTL,1,GENE,General
g08183,MAT1A,1,GENE,General
g08184,MAT2A,1,GENE,General
g08185,MAT2B,1,GENE,General
g08186,MATK,1,GENE,General
g08187,MATN1,1,GENE,General
g08188,MATN2,1,GENE,General
g08189,MATN3,1,GENE,General
g08190,MATN4,1,GENE,General
g08191,MATR3,1,GENE,General
g08192,MAU2,1,GENE,General
g08193,MAVS,1,GENE,General
g08194,MAX,1,GENE,General
g08195,MAZ,1,GENE,General
g08196,MB,1,GENE,General
g08197,MB21D2,1,GENE,General
g08198,MBD1,1,GENE,General
g08199,MBD2,1,GENE,General
g08200,MBD3L1,1,GENE,General
g08201,MBD3L2,1,GENE,General
g08202,MBD4,1,GENE,General
g08203,MBD5,1,GENE,General
g08204,MBD6,1,GENE,General
g08205,MBIP,1,GENE,General
g08206,MBL2,1,GENE,General
g08207,MBLAC1,1,GENE,General
g08208,MBLAC2,1,GENE,General
g08209,MBNL1,1,GENE,General
g08210,MBNL2,1,GENE,General
g08211,MBOAT1,1,GENE,General
g08212,MBOAT2,1,GENE,General
g08213,MBOAT4,1,GENE,General
g08214,MBOAT7,1,GENE,General
g08215,MBP,1,GENE,General
g08216,MBTD1,1,GENE,General
g08217,MBTPS1,1,GENE,General
g08218,MC1R,1,GENE,General
g08219,MC2R,1,GENE,General
g08220,MC3R,1,GENE,General
g08221,MC4R,1,GENE,General
g08222,MC5R,1,GENE,General
g08223,MCAT,1,GENE,General
g08224,MCC,1,GENE,General
g08225,MCCC1,1,GENE,General
g08226,MCCC2,1,GENE,General
g08227,MCEE,1,GENE,General
g08228,MCEMP1,1,GENE,General
g08229,MCF2L,1,GENE,General
g08230,MCF2L2,1,GENE,General
g08231,MCFD2,1,GENE,General
g08232,MCHR1,1,GENE,General
g08233,MCHR2,1,GENE,General
g08234,MCIDAS,1,GENE,General
g08235,MCL1,1,GENE,General
g08236,MCM10,1,GENE,General
g08237,MCM2,1,GENE,General
g08238,MCM3,1,GENE,General
g08239,MCM3AP,1,GENE,General
g08240,MCM4,1,GENE,General
g08241,MCM5,1,GENE,General
g08242,MCM6,1,GENE,General
g08243,MCM7,1,GENE,General
g08244,MCM8,1,GENE,General
g08245,MCM9,1,GENE,General
g08246,MCMBP,1,GENE,General
g08247,MCMDC2,1,GENE,General
g08248,MCOLN1,1,GENE,General
g08249,MCOLN2,1,GENE,General
g08250,MCOLN3,1,GENE,General
g08251,MCPH1,1,GENE,General
g08252,MCRS1,1,GENE,General
g08253,MCTP1,1,GENE,General
g08254,MCTP2,1,GENE,General
g08255,MCU,1,GENE,General
g08256,MCUR1,1,GENE,General
g08257,MDC1,1,GENE,General
g08258,MDFI,1,GENE,General
g08259,MDFIC,1,GENE,General
g08260,MDGA1,1,GENE,General
g08261,MDGA2,1,GENE,General
g08262,MDH1,1,GENE,General
g08263,MDH1B,1,GENE,General
g08264,MDH2,1,GENE,General
g08265,MDK,1,GENE,General
g08266,MDM1,1,GENE,General
g08267,MDM2,1,GENE,General
g08268,MDM4,1,GENE,General
g08269,MDN1,1,GENE,General
g08270,MDP1,1,GENE,General
g08271,ME1,1,GENE,General
g08272,ME2,1,GENE,General
g08273,ME3,1,GENE,General
g08274,MEA1,1,GENE,General
g08275,MEAF6,1,GENE,General
g08276,MECOM,1,GENE,General
g08277,MECR,1,GENE,General
g08278,MED1,1,GENE,General
g08279,MED10,1,GENE,General
g08280,MED11,1,GENE,General
g08281,MED12L,1,GENE,General
g08282,MED13,1,GENE,General
g08283,MED13L,1,GENE,General
g08284,MED15,1,GENE,General
g08285,MED16,1,GENE,General
g08286,MED17,1,GENE,General
g08287,MED18,1,GENE,General
g08288,MED19,1,GENE,General
g08289,MED20,1,GENE,General
g08290,MED21,1,GENE,General
g08291,MED22,1,GENE,General
g08292,MED23,1,GENE,General
g08293,MED24,1,GENE,General
g08294,MED25,1,GENE,General
g08295,MED26,1,GENE,General
g08296,MED27,1,GENE,General
g08297,MED28,1,GENE,General
g08298,MED29,1,GENE,General
g08299,MED30,1,GENE,General
g08300,MED31,1,GENE,General
g08301,MED4,1,GENE,General
g08302,MED6,1,GENE,General
g08303,MED7,1,GENE,General
g08304,MED8,1,GENE,General
g08305,MED9,1,GENE,General
g08306,MEDAG,1,GENE,General
g08307,MEF2A,1,GENE,General
g08308,MEF2B,1,GENE,General
g08309,MEF2C,1,GENE,General
g08310,MEF2D,1,GENE,General
g08311,MEFV,1,GENE,General
g08312,MEGF10,1,GENE,General
g08313,MEGF11,1,GENE,General
g08314,MEGF6,1,GENE,General
g08315,MEGF8,1,GENE,General
g08316,MEGF9,1,GENE,General
g08317,MEI1,1,GENE,General
g08318,MEIG1,1,GENE,General
g08319,MEIOB,1,GENE,General
g08320,MEIS1,1,GENE,General
g08321,MEIS2,1,GENE,General
g08322,MEIS3,1,GENE,General
g08323,MELK,1,GENE,General
g08324,MEMO1,1,GENE,General
g08325,MEN1,1,GENE,General
g08326,MEOX1,1,GENE,General
g08327,MEOX2,1,GENE,General
g08328,MEP1A,1,GENE,General
g08329,MEP1B,1,GENE,General
g08330,MEPCE,1,GENE,General
g08331,MEPE,1,GENE,General
g08332,MERTK,1,GENE,General
g08333,MESP1,1,GENE,General
g08334,MESP2,1,GENE,General
g08335,MEST,1,GENE,General
g08336,MET,1,GENE,General
g08337,METAP1,1,GENE,General
g08338,METAP1D,1,GENE,General
g08339,METAP2,1,GENE,General
g08340,METRN,1,GENE,General
g08341,METRNL,1,GENE,General
g08342,METTL1,1,GENE,General
g08343,METTL11B,1,GENE,General
g08344,METTL14,1,GENE,General
g08345,METTL15,1,GENE,General
g08346,METTL16,1,GENE,General
g08347,METTL17,1,GENE,General
g08348,METTL18,1,GENE,General
g08349,METTL21A,1,GENE,General
g08350,METTL21C,1,GENE,General
g08351,METTL22,1,GENE,General
g08352,METTL23,1,GENE,General
g08353,METTL24,1,GENE,General
g08354,METTL25,1,GENE,General
g08355,METTL2A,1,GENE,General
g08356,METTL2B,1,GENE,General
g08357,METTL3,1,GENE,General
g08358,METTL4,1,GENE,General
g08359,METTL5,1,GENE,General
g08360,METTL6,1,GENE,General
g08361,METTL7A,1,GENE,General
g08362,METTL7B,1,GENE,General
g08363,METTL8,1,GENE,General
g08364,METTL9,1,GENE,General
g08365,MEX3A,1,GENE,General
g08366,MEX3B,1,GENE,General
g08367,MEX3C,1,GENE,General
g08368,MEX3D,1,GENE,General
g08369,MFAP1,1,GENE,General
g08370,MFAP2,1,GENE,General
g08371,MFAP3,1,GENE,General
g08372,MFAP3L,1,GENE,General
g08373,MFAP4,1,GENE,General
g08374,MFAP5,1,GENE,General
g08375,MFF,1,GENE,General
g08376,MFGE8,1,GENE,General
g08377,MFHAS1,1,GENE,General
g08378,MFN1,1,GENE,General
g08379,MFN2,1,GENE,General
g08380,MFNG,1,GENE,General
g08381,MFRP,1,GENE,General
g08382,MFSD1,1,GENE,General
g08383,MFSD10,1,GENE,General
g08384,MFSD11,1,GENE,General
g08385,MFSD12,1,GENE,General
g08386,MFSD2A,1,GENE,General
g08387,MFSD2B,1,GENE,General
g08388,MFSD3,1,GENE,General
g08389,MFSD5,1,GENE,General
g08390,MFSD6,1,GENE,General
g08391,MFSD6L,1,GENE,General
g08392,MFSD8,1,GENE,General
g08393,MFSD9,1,GENE,General
g08394,MGA,1,GENE,General
g08395,MGAM,1,GENE,General
g08396,MGAM2,1,GENE,General
g08397,MGARP,1,GENE,General
g08398,MGAT1,1,GENE,General
g08399,MGAT2,1,GENE,General
g08400,MGAT3,1,GENE,General
g08401,MGAT4A,1,GENE,General
g08402,MGAT4B,1,GENE,General
g08403,MGAT4C,1,GENE,General
g08404,MGAT4D,1,GENE,General
g08405,MGAT5,1,GENE,General
g08406,MGAT5B,1,GENE,General
g08407,MGLL,1,GENE,General
g08408,MGME1,1,GENE,General
g08409,MGMT,1,GENE,General
g08410,MGP,1,GENE,General
g08411,MGRN1,1,GENE,General
g08412,MGST1,1,GENE,General
g08413,MGST2,1,GENE,General
g08414,MGST3,1,GENE,General
g08415,MIA,1,GENE,General
g08416,MIA2,1,GENE,General
g08417,MIA3,1,GENE,General
g08418,MIB1,1,GENE,General
g08419,MIB2,1,GENE,General
g08420,MICA,1,GENE,General
g08421,MICAL1,1,GENE,General
g08422,MICAL2,1,GENE,General
g08423,MICAL3,1,GENE,General
g08424,MICALL1,1,GENE,General
g08425,MICALL2,1,GENE,General
g08426,MICB,1,GENE,General
g08427,MICU1,1,GENE,General
g08428,MICU2,1,GENE,General
g08429,MICU3,1,GENE,General
g08430,MIDN,1,GENE,General
g08431,MIEF1,1,GENE,General
g08432,MIEF2,1,GENE,General
g08433,MIEN1,1,GENE,General
g08434,MIER1,1,GENE,General
g08435,MIER2,1,GENE,General
g08436,MIER3,1,GENE,General
g08437,MIF,1,GENE,General
g08438,MIF4GD,1,GENE,General
g08439,MIIP,1,GENE,General
g08440,MINK1,1,GENE,General
g08441,MINPP1,1,GENE,General
g08442,MIOS,1,GENE,General
g08443,MIOX,1,GENE,General
g08444,MIP,1,GENE,General
g08445,MIPEP,1,GENE,General
g08446,MIPOL1,1,GENE,General
g08447,MIR1-1HG,1,GENE,General
g08448,MIS12,1,GENE,General
g08449,MIS18A,1,GENE,General
g08450,MIS18BP1,1,GENE,General
g08451,MISP,1,GENE,General
g08452,MITD1,1,GENE,General
g08453,MITF,1,GENE,General
g08454,MIXL1,1,GENE,General
g08455,MKI67,1,GENE,General
g08456,MKKS,1,GENE,General
g08457,MKLN1,1,GENE,General
g08458,MKNK1,1,GENE,General
g08459,MKNK2,1,GENE,General
g08460,MKRN1,1,GENE,General
g08461,MKRN2,1,GENE,General
