id,node,node.type,node.label,dataset.type,pln
t0909,MLLT10,1,GENE,1,T2D
t0910,MLX,1,GENE,1,T2D
t0911,MMEL1,1,GENE,1,T2D
t0912,MMP10,1,GENE,1,T2D
t0913,MMP16,1,GENE,1,T2D
t0914,MMP3,1,GENE,1,T2D
t0915,MMRN1,1,GENE,1,T2D
t0916,MNX1,1,GENE,1,T2D
t0917,MOB1B,1,GENE,1,T2D
t0918,MOB4,1,GENE,1,T2D
t0919,MOBP,1,GENE,1,T2D
t0920,MPHOSPH9,1,GENE,1,T2D
t0921,MPO,1,GENE,1,T2D
t0922,MPP6,1,GENE,1,T2D
t0923,MPV17L2,1,GENE,1,T2D
t0924,MRAP2,1,GENE,1,T2D
t0925,MROH6,1,GENE,1,T2D
t0926,MRPL10,1,GENE,1,T2D
t0927,MRPL33,1,GENE,1,T2D
t0928,MRPL39,1,GENE,1,T2D
t0929,MRPS30,1,GENE,1,T2D
t0930,MRPS35,1,GENE,1,T2D
t0931,MS4A2,1,GENE,1,T2D
t0932,MS4A3,1,GENE,1,T2D
t0933,MS4A4E,1,GENE,1,T2D
t0934,MS4A6A,1,GENE,1,T2D
t0935,MSANTD2,1,GENE,1,T2D
t0936,MSI2,1,GENE,1,T2D
t0937,MSL2,1,GENE,1,T2D
t0938,MSRA,1,GENE,1,T2D
t0939,MTHFD1L,1,GENE,1,T2D
t0940,MTHFR,1,GENE,1,T2D
t0941,MTMR3,1,GENE,1,T2D
t0942,MTMR7,1,GENE,1,T2D
t0943,MTNR1B,1,GENE,1,T2D
t0944,MYB,1,GENE,1,T2D
t0945,MYBPC3,1,GENE,1,T2D
t0946,MYC,1,GENE,1,T2D
t0947,MYH10,1,GENE,1,T2D
t0948,MYL7,1,GENE,1,T2D
t0949,MYLK2,1,GENE,1,T2D
t0950,MYNN,1,GENE,1,T2D
t0951,MYO15A,1,GENE,1,T2D
t0952,MYO16,1,GENE,1,T2D
t0953,MYO18A,1,GENE,1,T2D
t0954,MYO1A,1,GENE,1,T2D
t0955,MYO5B,1,GENE,1,T2D
t0956,MYO5C,1,GENE,1,T2D
t0957,MYOF,1,GENE,1,T2D
t0958,NAB1,1,GENE,1,T2D
t0959,NAB2,1,GENE,1,T2D
t0960,NADK,1,GENE,1,T2D
t0961,NAGA,1,GENE,1,T2D
t0962,NCAN,1,GENE,1,T2D
t0963,NCF4,1,GENE,1,T2D
t0964,NCK1,1,GENE,1,T2D
t0965,NCKIPSD,1,GENE,1,T2D
t0966,NCOA2,1,GENE,1,T2D
t0967,NCOA5,1,GENE,1,T2D
t0968,NCOR2,1,GENE,1,T2D
t0969,NDFIP1,1,GENE,1,T2D
t0970,NDRG4,1,GENE,1,T2D
t0971,NDST3,1,GENE,1,T2D
t0972,NDUFA13,1,GENE,1,T2D
t0973,NDUFA2,1,GENE,1,T2D
t0974,NDUFA4L2,1,GENE,1,T2D
t0975,NDUFA6,1,GENE,1,T2D
t0976,NDUFAF2,1,GENE,1,T2D
t0977,NDUFAF6,1,GENE,1,T2D
t0978,NEGR1,1,GENE,1,T2D
t0979,NEK1,1,GENE,1,T2D
t0980,NEK4,1,GENE,1,T2D
t0981,NEUROG3,1,GENE,1,T2D
t0982,NF1,1,GENE,1,T2D
t0983,NFAT5,1,GENE,1,T2D
t0984,NFATC2,1,GENE,1,T2D
t0985,NFATC3,1,GENE,1,T2D
t0986,NFE2L1,1,GENE,1,T2D
t0987,NFKB1,1,GENE,1,T2D
t0988,NFKBIL1,1,GENE,1,T2D
t0989,NFKBIZ,1,GENE,1,T2D
t0990,NGEF,1,GENE,1,T2D
t0991,NGF,1,GENE,1,T2D
t0992,NGRN,1,GENE,1,T2D
t0993,NISCH,1,GENE,1,T2D
t0994,NKAIN2,1,GENE,1,T2D
t0995,NKAPL,1,GENE,1,T2D
t0996,NKX6-1,1,GENE,1,T2D
t0997,NKX6-3,1,GENE,1,T2D
t0998,NLRC5,1,GENE,1,T2D
t0999,NMB,1,GENE,1,T2D
t01000,NME8,1,GENE,1,T2D
t01001,NMRAL1,1,GENE,1,T2D
t01002,NMUR2,1,GENE,1,T2D
t01003,NOL4,1,GENE,1,T2D
t01004,NOM1,1,GENE,1,T2D
t01005,NOS1,1,GENE,1,T2D
t01006,NOSIP,1,GENE,1,T2D
t01007,NOTCH2,1,GENE,1,T2D
t01008,NOTCH4,1,GENE,1,T2D
t01009,NPAS3,1,GENE,1,T2D
t01010,NPEPPS,1,GENE,1,T2D
t01011,NR1D1,1,GENE,1,T2D
t01012,NR4A2,1,GENE,1,T2D
t01013,NRBF2,1,GENE,1,T2D
t01014,NRGN,1,GENE,1,T2D
t01015,NRP1,1,GENE,1,T2D
t01016,NRSN1,1,GENE,1,T2D
t01017,NRXN3,1,GENE,1,T2D
t01018,NSF,1,GENE,1,T2D
t01019,NSUN6,1,GENE,1,T2D
t01020,NT5C2,1,GENE,1,T2D
t01021,NT5DC2,1,GENE,1,T2D
t01022,NTRK2,1,GENE,1,T2D
t01023,NUCKS1,1,GENE,1,T2D
t01024,NUDT1,1,GENE,1,T2D
t01025,NUDT12,1,GENE,1,T2D
t01026,NUDT6,1,GENE,1,T2D
t01027,NUFIP2,1,GENE,1,T2D
t01028,NUP133,1,GENE,1,T2D
t01029,NUPL2,1,GENE,1,T2D
t01030,NUS1,1,GENE,1,T2D
t01031,NUTF2,1,GENE,1,T2D
t01032,NXN,1,GENE,1,T2D
t01033,NXPH4,1,GENE,1,T2D
t01034,NYNRIN,1,GENE,1,T2D
t01035,OASL,1,GENE,1,T2D
t01036,ODF3B,1,GENE,1,T2D
t01037,OGFOD2,1,GENE,1,T2D
t01038,OLFM4,1,GENE,1,T2D
t01039,OLIG3,1,GENE,1,T2D
t01040,ONECUT1,1,GENE,1,T2D
t01041,OR7A17,1,GENE,1,T2D
t01042,OS9,1,GENE,1,T2D
t01043,OSBPL1A,1,GENE,1,T2D
t01044,OTOL1,1,GENE,1,T2D
t01045,PABPC4L,1,GENE,1,T2D
t01046,PAK6,1,GENE,1,T2D
t01047,PALD1,1,GENE,1,T2D
t01048,PALM2,1,GENE,1,T2D
t01049,PAM,1,GENE,1,T2D
t01050,PAPOLG,1,GENE,1,T2D
t01051,PAQR3,1,GENE,1,T2D
t01052,PARD3,1,GENE,1,T2D
t01053,PARD6A,1,GENE,1,T2D
t01054,PARP8,1,GENE,1,T2D
t01055,PARP9,1,GENE,1,T2D
t01056,PAX2,1,GENE,1,T2D
t01057,PAX4,1,GENE,1,T2D
t01058,PAX5,1,GENE,1,T2D
t01059,PAX6,1,GENE,1,T2D
t01060,PBRM1,1,GENE,1,T2D
t01061,PBX4,1,GENE,1,T2D
t01062,PCBD2,1,GENE,1,T2D
t01063,PCCB,1,GENE,1,T2D
t01064,PCDH17,1,GENE,1,T2D
t01065,PCDH7,1,GENE,1,T2D
t01066,PCDHA1,1,GENE,1,T2D
t01067,PCDHA10,1,GENE,1,T2D
t01068,PCDHA13,1,GENE,1,T2D
t01069,PCDHA2,1,GENE,1,T2D
t01070,PCDHA3,1,GENE,1,T2D
t01071,PCDHA4,1,GENE,1,T2D
t01072,PCDHA5,1,GENE,1,T2D
t01073,PCDHA6,1,GENE,1,T2D
t01074,PCDHA7,1,GENE,1,T2D
t01075,PCDHA8,1,GENE,1,T2D
t01076,PCDHA9,1,GENE,1,T2D
t01077,PCDHAC2,1,GENE,1,T2D
t01078,PCDHB3,1,GENE,1,T2D
t01079,PCGF3,1,GENE,1,T2D
t01080,PCGF6,1,GENE,1,T2D
t01081,PCK1,1,GENE,1,T2D
t01082,PCSK1,1,GENE,1,T2D
t01083,PCSK6,1,GENE,1,T2D
t01084,PDCD11,1,GENE,1,T2D
t01085,PDE10A,1,GENE,1,T2D
t01086,PDE3B,1,GENE,1,T2D
t01087,PDE4A,1,GENE,1,T2D
t01088,PDE4B,1,GENE,1,T2D
t01089,PDGFC,1,GENE,1,T2D
t01090,PDHX,1,GENE,1,T2D
t01091,PDLIM2,1,GENE,1,T2D
t01092,PDZRN4,1,GENE,1,T2D
t01093,PEPD,1,GENE,1,T2D
t01094,PEX5L,1,GENE,1,T2D
t01095,PFDN1,1,GENE,1,T2D
t01096,PFN4,1,GENE,1,T2D
t01097,PGGT1B,1,GENE,1,T2D
t01098,PGM1,1,GENE,1,T2D
t01099,PHACTR3,1,GENE,1,T2D
t01100,PHF3,1,GENE,1,T2D
t01101,PHF7,1,GENE,1,T2D
t01102,PHGDH,1,GENE,1,T2D
t01103,PHKG1,1,GENE,1,T2D
t01104,PHKG2,1,GENE,1,T2D
t01105,PHLDB1,1,GENE,1,T2D
t01106,PICALM,1,GENE,1,T2D
t01107,PIM3,1,GENE,1,T2D
t01108,PINX1,1,GENE,1,T2D
t01109,PITPNC1,1,GENE,1,T2D
t01110,PITPNM2,1,GENE,1,T2D
t01111,PKIA,1,GENE,1,T2D
t01112,PKNOX2,1,GENE,1,T2D
t01113,PKP2,1,GENE,1,T2D
t01114,PLA2G15,1,GENE,1,T2D
t01115,PLAA,1,GENE,1,T2D
t01116,PLCB2,1,GENE,1,T2D
t01117,PLCH1,1,GENE,1,T2D
t01118,PLCH2,1,GENE,1,T2D
t01119,PLCL1,1,GENE,1,T2D
t01120,PLCL2,1,GENE,1,T2D
t01121,PLEK,1,GENE,1,T2D
t01122,PLEKHA1,1,GENE,1,T2D
t01123,PLEKHG5,1,GENE,1,T2D
t01124,PLEKHM1,1,GENE,1,T2D
t01125,PLEKHN1,1,GENE,1,T2D
t01126,PLEKHO1,1,GENE,1,T2D
t01127,PLS1,1,GENE,1,T2D
t01128,PLXNC1,1,GENE,1,T2D
t01129,PM20D1,1,GENE,1,T2D
t01130,PMFBP1,1,GENE,1,T2D
t01131,PNPLA3,1,GENE,1,T2D
t01132,PNPO,1,GENE,1,T2D
t01133,POC5,1,GENE,1,T2D
t01134,PODXL,1,GENE,1,T2D
t01135,POLG,1,GENE,1,T2D
t01136,POLN,1,GENE,1,T2D
t01137,POLR3H,1,GENE,1,T2D
t01138,POM121L2,1,GENE,1,T2D
t01139,POP7,1,GENE,1,T2D
t01140,POPDC3,1,GENE,1,T2D
t01141,POU2AF1,1,GENE,1,T2D
t01142,POU5F1,1,GENE,1,T2D
t01143,PPARA,1,GENE,1,T2D
t01144,PPARG,1,GENE,1,T2D
t01145,PPARGC1A,1,GENE,1,T2D
t01146,PPFIA2,1,GENE,1,T2D
t01147,PPIP5K2,1,GENE,1,T2D
t01148,PPM1M,1,GENE,1,T2D
t01149,PPP1R10,1,GENE,1,T2D
t01150,PPP1R13B,1,GENE,1,T2D
t01151,PPP1R16B,1,GENE,1,T2D
t01152,PPP1R3A,1,GENE,1,T2D
t01153,PPP1R3B,1,GENE,1,T2D
t01154,PPP2R2A,1,GENE,1,T2D
t01155,PPP2R2B,1,GENE,1,T2D
t01156,PPP2R2C,1,GENE,1,T2D
t01157,PPP2R3A,1,GENE,1,T2D
t01158,PPP3R1,1,GENE,1,T2D
t01159,PPP4C,1,GENE,1,T2D
t01160,PRAC1,1,GENE,1,T2D
t01161,PRC1,1,GENE,1,T2D
t01162,PRDM14,1,GENE,1,T2D
t01163,PRDM15,1,GENE,1,T2D
t01164,PRDM2,1,GENE,1,T2D
t01165,PRDX5,1,GENE,1,T2D
t01166,PREP,1,GENE,1,T2D
t01167,PRICKLE1,1,GENE,1,T2D
t01168,PRKD1,1,GENE,1,T2D
t01169,PRKD3,1,GENE,1,T2D
t01170,PRKG1,1,GENE,1,T2D
t01171,PRM1,1,GENE,1,T2D
t01172,PRM2,1,GENE,1,T2D
t01173,PRM3,1,GENE,1,T2D
t01174,PRMT1,1,GENE,1,T2D
t01175,PRMT7,1,GENE,1,T2D
t01176,PROX1,1,GENE,1,T2D
t01177,PROX2,1,GENE,1,T2D
t01178,PRR12,1,GENE,1,T2D
t01179,PRR14,1,GENE,1,T2D
t01180,PRR15L,1,GENE,1,T2D
t01181,PRR5L,1,GENE,1,T2D
t01182,PRRC2A,1,GENE,1,T2D
t01183,PRRG2,1,GENE,1,T2D
t01184,PRSS16,1,GENE,1,T2D
t01185,PRSS36,1,GENE,1,T2D
t01186,PRSS53,1,GENE,1,T2D
t01187,PRSS8,1,GENE,1,T2D
t01188,PSD3,1,GENE,1,T2D
t01189,PSKH1,1,GENE,1,T2D
t01190,PSMA4,1,GENE,1,T2D
t01191,PSMB10,1,GENE,1,T2D
t01192,PSMD6,1,GENE,1,T2D
t01193,PSORS1C1,1,GENE,1,T2D
t01194,PTBP2,1,GENE,1,T2D
t01195,PTCH1,1,GENE,1,T2D
t01196,PTEN,1,GENE,1,T2D
t01197,PTF1A,1,GENE,1,T2D
t01198,PTGER4,1,GENE,1,T2D
t01199,PTGFRN,1,GENE,1,T2D
t01200,PTGIS,1,GENE,1,T2D
t01201,PTH1R,1,GENE,1,T2D
t01202,PTK2B,1,GENE,1,T2D
t01203,PTN,1,GENE,1,T2D
t01204,PTP4A1,1,GENE,1,T2D
t01205,PTPDC1,1,GENE,1,T2D
t01206,PTPN11,1,GENE,1,T2D
t01207,PTPN9,1,GENE,1,T2D
t01208,PTPRD,1,GENE,1,T2D
t01209,PTPRF,1,GENE,1,T2D
t01210,PTPRK,1,GENE,1,T2D
t01211,PTPRS,1,GENE,1,T2D
t01212,PTPRU,1,GENE,1,T2D
t01213,PURG,1,GENE,1,T2D
t01214,PUS10,1,GENE,1,T2D
t01215,PUS7,1,GENE,1,T2D
t01216,PVR,1,GENE,1,T2D
t01217,PXT1,1,GENE,1,T2D
t01218,PYCARD,1,GENE,1,T2D
t01219,PYDC1,1,GENE,1,T2D
t01220,QKI,1,GENE,1,T2D
t01221,QPCT,1,GENE,1,T2D
t01222,QSER1,1,GENE,1,T2D
t01223,R3HDM2,1,GENE,1,T2D
t01224,R3HDML,1,GENE,1,T2D
t01225,RAB25,1,GENE,1,T2D
t01226,RAB27B,1,GENE,1,T2D
t01227,RAD51B,1,GENE,1,T2D
t01228,RAI1,1,GENE,1,T2D
t01229,RALGPS1,1,GENE,1,T2D
t01230,RALY,1,GENE,1,T2D
t01231,RANBP10,1,GENE,1,T2D
t01232,RANBP3L,1,GENE,1,T2D
t01233,RANGAP1,1,GENE,1,T2D
t01234,RASA1,1,GENE,1,T2D
t01235,RASA4,1,GENE,1,T2D
t01236,RASGEF1A,1,GENE,1,T2D
t01237,RASGRP1,1,GENE,1,T2D
t01238,RASSF1,1,GENE,1,T2D
t01239,RBFOX1,1,GENE,1,T2D
t01240,RBKS,1,GENE,1,T2D
t01241,RBM17,1,GENE,1,T2D
t01242,RBM19,1,GENE,1,T2D
t01243,RBM38,1,GENE,1,T2D
t01244,RBM43,1,GENE,1,T2D
t01245,RBM6,1,GENE,1,T2D
t01246,RBMS1,1,GENE,1,T2D
t01247,RBMS3,1,GENE,1,T2D
t01248,RCL1,1,GENE,1,T2D
t01249,RCN3,1,GENE,1,T2D
t01250,RCOR1,1,GENE,1,T2D
t01251,RD3L,1,GENE,1,T2D
t01252,RDX,1,GENE,1,T2D
t01253,REEP2,1,GENE,1,T2D
t01254,RELN,1,GENE,1,T2D
t01255,REPS1,1,GENE,1,T2D
t01256,RERE,1,GENE,1,T2D
t01257,RFC3,1,GENE,1,T2D
t01258,RFT1,1,GENE,1,T2D
t01259,RFTN2,1,GENE,1,T2D
t01260,RGCC,1,GENE,1,T2D
t01261,RGMA,1,GENE,1,T2D
t01262,RGS1,1,GENE,1,T2D
t01263,RGS14,1,GENE,1,T2D
t01264,RGS21,1,GENE,1,T2D
t01265,RGS6,1,GENE,1,T2D
t01266,RHOH,1,GENE,1,T2D
t01267,RHOU,1,GENE,1,T2D
t01268,RILPL2,1,GENE,1,T2D
t01269,RIMS1,1,GENE,1,T2D
t01270,RIN3,1,GENE,1,T2D
t01271,RIT2,1,GENE,1,T2D
t01272,RLBP1,1,GENE,1,T2D
t01273,RMI2,1,GENE,1,T2D
t01274,RNASEL,1,GENE,1,T2D
t01275,RND3,1,GENE,1,T2D
t01276,RNF40,1,GENE,1,T2D
t01277,RNF6,1,GENE,1,T2D
t01278,ROBO1,1,GENE,1,T2D
t01279,ROBO2,1,GENE,1,T2D
t01280,ROR2,1,GENE,1,T2D
t01281,RORA,1,GENE,1,T2D
t01282,RPL5,1,GENE,1,T2D
t01283,RPRD2,1,GENE,1,T2D
t01284,RPS19BP1,1,GENE,1,T2D
t01285,RPS6KA5,1,GENE,1,T2D
t01286,RPS6KB1,1,GENE,1,T2D
t01287,RPS6KL1,1,GENE,1,T2D
t01288,RRAS,1,GENE,1,T2D
t01289,RRAS2,1,GENE,1,T2D
t01290,RREB1,1,GENE,1,T2D
t01291,RSRC1,1,GENE,1,T2D
t01292,RTN1,1,GENE,1,T2D
t01293,RTN4RL1,1,GENE,1,T2D
t01294,RUNX2,1,GENE,1,T2D
t01295,RUNX3,1,GENE,1,T2D
t01296,RYR3,1,GENE,1,T2D
t01297,SACS,1,GENE,1,T2D
t01298,SAE1,1,GENE,1,T2D
t01299,SAMD12,1,GENE,1,T2D
t01300,SAMM50,1,GENE,1,T2D
t01301,SASH1,1,GENE,1,T2D
t01302,SATB1,1,GENE,1,T2D
t01303,SATB2,1,GENE,1,T2D
t01304,SBNO1,1,GENE,1,T2D
t01305,SCAF1,1,GENE,1,T2D
t01306,SCAF11,1,GENE,1,T2D
t01307,SCAMP2,1,GENE,1,T2D
t01308,SCARB2,1,GENE,1,T2D
t01309,SCD5,1,GENE,1,T2D
t01310,SCIMP,1,GENE,1,T2D
t01311,SCN1A,1,GENE,1,T2D
t01312,SCN2A,1,GENE,1,T2D
t01313,SCN3A,1,GENE,1,T2D
t01314,SCN7A,1,GENE,1,T2D
t01315,SCN9A,1,GENE,1,T2D
t01316,SCTR,1,GENE,1,T2D
t01317,SDCCAG8,1,GENE,1,T2D
t01318,SDK1,1,GENE,1,T2D
t01319,SEC11A,1,GENE,1,T2D
t01320,SEC16B,1,GENE,1,T2D
t01321,SEMA3G,1,GENE,1,T2D
t01322,SEMA5A,1,GENE,1,T2D
t01323,SEPT10,1,GENE,1,T2D
t01324,SEPT3,1,GENE,1,T2D
t01325,SERPING1,1,GENE,1,T2D
t01326,SETD1A,1,GENE,1,T2D
t01327,SETD6,1,GENE,1,T2D
t01328,SEZ6L2,1,GENE,1,T2D
t01329,SF3B1,1,GENE,1,T2D
t01330,SFI1,1,GENE,1,T2D
t01331,SFMBT1,1,GENE,1,T2D
t01332,SFSWAP,1,GENE,1,T2D
t01333,SFT2D2,1,GENE,1,T2D
t01334,SFTA3,1,GENE,1,T2D
t01335,SFXN2,1,GENE,1,T2D
t01336,SFXN5,1,GENE,1,T2D
t01337,SGCG,1,GENE,1,T2D
t01338,SGSM2,1,GENE,1,T2D
t01339,SH2B2,1,GENE,1,T2D
t01340,SH2B3,1,GENE,1,T2D
t01341,SH3BP2,1,GENE,1,T2D
t01342,SH3GL2,1,GENE,1,T2D
t01343,SH3RF1,1,GENE,1,T2D
t01344,SHISA8,1,GENE,1,T2D
t01345,SHISA9,1,GENE,1,T2D
t01346,SHMT1,1,GENE,1,T2D
t01347,SHMT2,1,GENE,1,T2D
t01348,SHQ1,1,GENE,1,T2D
t01349,SIDT1,1,GENE,1,T2D
t01350,SIN3A,1,GENE,1,T2D
t01351,SIPA1L2,1,GENE,1,T2D
t01352,SIX3,1,GENE,1,T2D
t01353,SKAP1,1,GENE,1,T2D
t01354,SLA,1,GENE,1,T2D
t01355,SLAMF1,1,GENE,1,T2D
t01356,SLAMF6,1,GENE,1,T2D
t01357,SLAMF7,1,GENE,1,T2D
t01358,SLC12A4,1,GENE,1,T2D
t01359,SLC12A8,1,GENE,1,T2D
t01360,SLC15A2,1,GENE,1,T2D
t01361,SLC16A11,1,GENE,1,T2D
t01362,SLC16A13,1,GENE,1,T2D
t01363,SLC17A1,1,GENE,1,T2D
t01364,SLC17A3,1,GENE,1,T2D
t01365,SLC17A4,1,GENE,1,T2D
t01366,SLC1A2,1,GENE,1,T2D
t01367,SLC22A3,1,GENE,1,T2D
t01368,SLC25A36,1,GENE,1,T2D
t01369,SLC2A13,1,GENE,1,T2D
t01370,SLC2A2,1,GENE,1,T2D
t01371,SLC2A4RG,1,GENE,1,T2D
t01372,SLC30A7,1,GENE,1,T2D
t01373,SLC30A8,1,GENE,1,T2D
t01374,SLC30A9,1,GENE,1,T2D
t01375,SLC32A1,1,GENE,1,T2D
t01376,SLC33A1,1,GENE,1,T2D
t01377,SLC35D3,1,GENE,1,T2D
t01378,SLC35G2,1,GENE,1,T2D
t01379,SLC38A7,1,GENE,1,T2D
t01380,SLC38A8,1,GENE,1,T2D
t01381,SLC39A8,1,GENE,1,T2D
t01382,SLC41A1,1,GENE,1,T2D
t01383,SLC44A2,1,GENE,1,T2D
t01384,SLC44A3,1,GENE,1,T2D
t01385,SLC45A1,1,GENE,1,T2D
t01386,SLC45A3,1,GENE,1,T2D
t01387,SLC4A10,1,GENE,1,T2D
t01388,SLC4A1AP,1,GENE,1,T2D
t01389,SLC6A16,1,GENE,1,T2D
t01390,SLC7A10,1,GENE,1,T2D
t01391,SLC7A6,1,GENE,1,T2D
t01392,SLC7A6OS,1,GENE,1,T2D
t01393,SLC7A7,1,GENE,1,T2D
t01394,SLC9A8,1,GENE,1,T2D
t01395,SLC9B1,1,GENE,1,T2D
t01396,SLC9B2,1,GENE,1,T2D
t01397,SLCO1A2,1,GENE,1,T2D
t01398,SLCO6A1,1,GENE,1,T2D
t01399,SLX4,1,GENE,1,T2D
t01400,SMARCA2,1,GENE,1,T2D
t01401,SMARCA4,1,GENE,1,T2D
t01402,SMARCAD1,1,GENE,1,T2D
t01403,SMDT1,1,GENE,1,T2D
t01404,SMG6,1,GENE,1,T2D
t01405,SMIM4,1,GENE,1,T2D
t01406,SNAP91,1,GENE,1,T2D
t01407,SNCA,1,GENE,1,T2D
t01408,SND1,1,GENE,1,T2D
t01409,SNF8,1,GENE,1,T2D
t01410,SNX11,1,GENE,1,T2D
t01411,SNX19,1,GENE,1,T2D
t01412,SNX29,1,GENE,1,T2D
t01413,SNX8,1,GENE,1,T2D
t01414,SOCS1,1,GENE,1,T2D
t01415,SOCS2,1,GENE,1,T2D
t01416,SOCS6,1,GENE,1,T2D
t01417,SOGA3,1,GENE,1,T2D
t01418,SORBS3,1,GENE,1,T2D
t01419,SORCS3,1,GENE,1,T2D
t01420,SORL1,1,GENE,1,T2D
t01421,SOWAHC,1,GENE,1,T2D
t01422,SOX11,1,GENE,1,T2D
t01423,SOX5,1,GENE,1,T2D
t01424,SOX8,1,GENE,1,T2D
t01425,SP1,1,GENE,1,T2D
t01426,SP140,1,GENE,1,T2D
t01427,SP2,1,GENE,1,T2D
t01428,SP4,1,GENE,1,T2D
t01429,SP6,1,GENE,1,T2D
t01430,SPAG16,1,GENE,1,T2D
t01431,SPATA18,1,GENE,1,T2D
t01432,SPATA31D1,1,GENE,1,T2D
t01433,SPATS2L,1,GENE,1,T2D
t01434,SPCS1,1,GENE,1,T2D
t01435,SPECC1,1,GENE,1,T2D
t01436,SPG7,1,GENE,1,T2D
t01437,SPHKAP,1,GENE,1,T2D
t01438,SPPL2C,1,GENE,1,T2D
t01439,SPRED2,1,GENE,1,T2D
t01440,SPRY2,1,GENE,1,T2D
t01441,SPTB,1,GENE,1,T2D
t01442,SPTSSB,1,GENE,1,T2D
t01443,SRA1,1,GENE,1,T2D
t01444,SRBD1,1,GENE,1,T2D
t01445,SRCAP,1,GENE,1,T2D
t01446,SREBF1,1,GENE,1,T2D
t01447,SREBF2,1,GENE,1,T2D
t01448,SRPK2,1,GENE,1,T2D
t01449,SRR,1,GENE,1,T2D
t01450,SRSF4,1,GENE,1,T2D
t01451,SSR1,1,GENE,1,T2D
t01452,ST18,1,GENE,1,T2D
t01453,ST3GAL3,1,GENE,1,T2D
t01454,ST6GAL1,1,GENE,1,T2D
t01455,STAB1,1,GENE,1,T2D
t01456,STAC3,1,GENE,1,T2D
t01457,STAG1,1,GENE,1,T2D
t01458,STAR,1,GENE,1,T2D
t01459,STAT1,1,GENE,1,T2D
t01460,STAT3,1,GENE,1,T2D
t01461,STAT4,1,GENE,1,T2D
t01462,STAT6,1,GENE,1,T2D
t01463,STBD1,1,GENE,1,T2D
t01464,STEAP1,1,GENE,1,T2D
t01465,STK19,1,GENE,1,T2D
t01466,STK24,1,GENE,1,T2D
t01467,STK32B,1,GENE,1,T2D
t01468,STK39,1,GENE,1,T2D
t01469,STT3A,1,GENE,1,T2D
t01470,STX1B,1,GENE,1,T2D
t01471,STX4,1,GENE,1,T2D
t01472,STX6,1,GENE,1,T2D
t01473,SULT6B1,1,GENE,1,T2D
t01474,SUMO2,1,GENE,1,T2D
t01475,SUPT7L,1,GENE,1,T2D
t01476,SV2C,1,GENE,1,T2D
t01477,SYDE2,1,GENE,1,T2D
t01478,SYK,1,GENE,1,T2D
t01479,SYNE2,1,GENE,1,T2D
t01480,SYNGAP1,1,GENE,1,T2D
t01481,SYT10,1,GENE,1,T2D
t01482,SYT11,1,GENE,1,T2D
t01483,SYT13,1,GENE,1,T2D
t01484,SYT17,1,GENE,1,T2D
t01485,SYT4,1,GENE,1,T2D
t01486,TAB1,1,GENE,1,T2D
t01487,TAC3,1,GENE,1,T2D
t01488,TACO1,1,GENE,1,T2D
t01489,TAF12,1,GENE,1,T2D
t01490,TAF5,1,GENE,1,T2D
t01491,TAGAP,1,GENE,1,T2D
t01492,TAOK2,1,GENE,1,T2D
t01493,TAS1R2,1,GENE,1,T2D
t01494,TBC1D32,1,GENE,1,T2D
t01495,TBC1D4,1,GENE,1,T2D
t01496,TBC1D5,1,GENE,1,T2D
t01497,TBKBP1,1,GENE,1,T2D
t01498,TBX1,1,GENE,1,T2D
t01499,TBX21,1,GENE,1,T2D
t01500,TBX6,1,GENE,1,T2D
t01501,TCAF2,1,GENE,1,T2D
t01502,TCAIM,1,GENE,1,T2D
t01503,TCERG1L,1,GENE,1,T2D
t01504,TCF12,1,GENE,1,T2D
t01505,TCF19,1,GENE,1,T2D
t01506,TCF20,1,GENE,1,T2D
t01507,TCF4,1,GENE,1,T2D
t01508,TCF7,1,GENE,1,T2D
t01509,TCF7L2,1,GENE,1,T2D
t01510,TCN2,1,GENE,1,T2D
t01511,TDRD9,1,GENE,1,T2D
t01512,TEF,1,GENE,1,T2D
t01513,TENM2,1,GENE,1,T2D
t01514,TERT,1,GENE,1,T2D
t01515,TET2,1,GENE,1,T2D
t01516,TEX14,1,GENE,1,T2D
t01517,TFAP2B,1,GENE,1,T2D
t01518,TFRC,1,GENE,1,T2D
t01519,TG,1,GENE,1,T2D
t01520,TGFB1,1,GENE,1,T2D
t01521,TGFBR3,1,GENE,1,T2D
t01522,TH,1,GENE,1,T2D
t01523,THADA,1,GENE,1,T2D
t01524,THAP11,1,GENE,1,T2D
t01525,THEMIS,1,GENE,1,T2D
t01526,THOC7,1,GENE,1,T2D
t01527,TIAL1,1,GENE,1,T2D
t01528,TICRR,1,GENE,1,T2D
t01529,TIGD5,1,GENE,1,T2D
t01530,TIMMDC1,1,GENE,1,T2D
t01531,TLE1,1,GENE,1,T2D
t01532,TLE3,1,GENE,1,T2D
t01533,TLE4,1,GENE,1,T2D
t01534,TLL1,1,GENE,1,T2D
t01535,TLR9,1,GENE,1,T2D
t01536,TMCC1,1,GENE,1,T2D
t01537,TMCO6,1,GENE,1,T2D
t01538,TMEM106B,1,GENE,1,T2D
t01539,TMEM114,1,GENE,1,T2D
t01540,TMEM154,1,GENE,1,T2D
t01541,TMEM155,1,GENE,1,T2D
t01542,TMEM163,1,GENE,1,T2D
t01543,TMEM175,1,GENE,1,T2D
t01544,TMEM18,1,GENE,1,T2D
t01545,TMEM219,1,GENE,1,T2D
t01546,TMEM229B,1,GENE,1,T2D
